ID	Macro_Comm
5782	{'Fields_of_mathematics'}
5783	{'Fields_of_mathematics'}
5784	{'Fields_of_mathematics'}
5785	{'Fields_of_mathematics'}
5786	{'Areas_of_computer_science'}
5787	{'Fields_of_mathematics'}
5788	{'Fields_of_mathematics'}
5789	{'Fields_of_mathematics'}
5790	{'Fields_of_mathematics'}
5791	{'Fields_of_mathematics'}
5792	{'Fields_of_mathematics'}
5793	{'Fields_of_mathematics'}
5794	{'Fields_of_mathematics'}
5795	{'Fields_of_mathematics'}
5796	{'Fields_of_mathematics'}
5797	{'Fields_of_mathematics'}
5798	{'Fields_of_mathematics'}
5799	{'Fields_of_mathematics'}
5800	{'Fields_of_mathematics'}
5801	{'Fields_of_mathematics'}
5802	{'Fields_of_mathematics'}
5803	{'Fields_of_mathematics'}
5804	{'Fields_of_mathematics'}
5805	{'Fields_of_mathematics'}
5806	{'Fields_of_mathematics'}
5807	{'Fields_of_mathematics'}
5808	{'Fields_of_mathematics'}
5809	{'Branches_of_biology', 'Subfields_of_physics'}
5810	{'Areas_of_computer_science'}
5811	{'Fields_of_mathematics'}
5812	{'Fields_of_mathematics'}
5813	{'Subfields_of_physics'}
5814	{'Branches_of_biology'}
5815	{'Branches_of_biology'}
5816	{'Branches_of_biology'}
5817	{'Branches_of_biology'}
5818	{'Branches_of_biology'}
5819	{'Branches_of_biology'}
5820	{'Branches_of_biology'}
5821	{'Branches_of_biology'}
5822	{'Branches_of_biology'}
5823	{'Areas_of_computer_science'}
5824	{'Branches_of_biology'}
5825	{'Branches_of_biology'}
5826	{'Branches_of_biology'}
5827	{'Branches_of_biology'}
5828	{'Subfields_of_physics'}
5829	{'Branches_of_biology'}
5830	{'Branches_of_biology'}
5831	{'Areas_of_computer_science'}
5832	{'Subfields_of_physics'}
5833	{'Branches_of_biology'}
5834	{'Branches_of_biology'}
5835	{'Branches_of_biology'}
5836	{'Areas_of_computer_science'}
5837	{'Branches_of_biology'}
5838	{'Branches_of_biology'}
5839	{'Branches_of_biology'}
5840	{'Branches_of_biology'}
5841	{'Branches_of_biology'}
5842	{'Fields_of_mathematics'}
5843	{'Fields_of_mathematics'}
5844	{'Fields_of_mathematics'}
5845	{'Subfields_of_physics'}
5846	{'Fields_of_mathematics'}
5847	{'Subfields_of_physics'}
5848	{'Subfields_of_physics'}
5849	{'Subfields_of_physics'}
5850	{'Subfields_of_physics'}
5851	{'Subfields_of_physics'}
5852	{'Fields_of_mathematics'}
5853	{'Fields_of_mathematics'}
5854	{'Fields_of_mathematics'}
5855	{'Fields_of_mathematics'}
5856	{'Fields_of_mathematics'}
5857	{'Fields_of_mathematics'}
5858	{'Branches_of_biology'}
5859	{'Branches_of_biology'}
5860	{'Areas_of_computer_science'}
5861	{'Areas_of_computer_science'}
5862	{'Areas_of_computer_science'}
5863	{'Areas_of_computer_science'}
5864	{'Areas_of_computer_science'}
5865	{'Areas_of_computer_science'}
5866	{'Areas_of_computer_science'}
5867	{'Areas_of_computer_science'}
5868	{'Areas_of_computer_science'}
5869	{'Areas_of_computer_science'}
5870	{'Areas_of_computer_science'}
5871	{'Subfields_of_physics'}
5872	{'Subfields_of_physics'}
5873	{'Subfields_of_physics'}
5874	{'Subfields_of_physics'}
5875	{'Branches_of_biology'}
5876	{'Branches_of_biology'}
5877	{'Branches_of_biology'}
5878	{'Areas_of_computer_science'}
5879	{'Fields_of_mathematics'}
5880	{'Fields_of_mathematics'}
5881	{'Fields_of_mathematics'}
5882	{'Fields_of_mathematics'}
5883	{'Fields_of_mathematics'}
5884	{'Fields_of_mathematics'}
5885	{'Fields_of_mathematics'}
5886	{'Fields_of_mathematics'}
5887	{'Fields_of_mathematics'}
5888	{'Subfields_of_physics'}
5889	{'Subfields_of_physics'}
5890	{'Fields_of_mathematics'}
5891	{'Fields_of_mathematics'}
5892	{'Fields_of_mathematics'}
5893	{'Fields_of_mathematics'}
5894	{'Fields_of_mathematics'}
5895	{'Fields_of_mathematics'}
5896	{'Fields_of_mathematics'}
5897	{'Fields_of_mathematics'}
5898	{'Fields_of_mathematics'}
5899	{'Fields_of_mathematics'}
5900	{'Fields_of_mathematics'}
5901	{'Fields_of_mathematics'}
5902	{'Fields_of_mathematics'}
5903	{'Fields_of_mathematics'}
5904	{'Fields_of_mathematics'}
5905	{'Fields_of_mathematics'}
5906	{'Fields_of_mathematics'}
5907	{'Fields_of_mathematics'}
5908	{'Branches_of_biology'}
5909	{'Branches_of_biology'}
5910	{'Branches_of_biology'}
5911	{'Branches_of_biology'}
5912	{'Branches_of_biology'}
5913	{'Branches_of_biology'}
5914	{'Branches_of_biology'}
5915	{'Branches_of_biology'}
5916	{'Branches_of_biology'}
5917	{'Branches_of_biology'}
5918	{'Branches_of_biology'}
5919	{'Branches_of_biology'}
5920	{'Branches_of_biology'}
5921	{'Branches_of_biology'}
5922	{'Branches_of_biology'}
5923	{'Branches_of_biology'}
5924	{'Branches_of_biology'}
5925	{'Branches_of_biology'}
5926	{'Branches_of_biology'}
5927	{'Branches_of_biology'}
5928	{'Branches_of_biology'}
5929	{'Branches_of_biology'}
5930	{'Branches_of_biology'}
5931	{'Branches_of_biology'}
5932	{'Branches_of_biology'}
5933	{'Branches_of_biology'}
5934	{'Branches_of_biology'}
5935	{'Branches_of_biology'}
5936	{'Branches_of_biology'}
5937	{'Branches_of_biology'}
5938	{'Branches_of_biology'}
5939	{'Branches_of_biology'}
5940	{'Branches_of_biology'}
5941	{'Branches_of_biology'}
5942	{'Branches_of_biology'}
5943	{'Branches_of_biology'}
5944	{'Areas_of_computer_science'}
5945	{'Branches_of_biology'}
5946	{'Branches_of_biology'}
5947	{'Branches_of_biology'}
5948	{'Branches_of_biology'}
5949	{'Branches_of_biology'}
5950	{'Branches_of_biology'}
5951	{'Branches_of_biology'}
5952	{'Branches_of_biology'}
5953	{'Branches_of_biology'}
5954	{'Branches_of_biology'}
5955	{'Branches_of_biology'}
5956	{'Branches_of_biology'}
5957	{'Branches_of_biology'}
5958	{'Branches_of_biology', 'Subfields_of_physics'}
5959	{'Branches_of_biology'}
5960	{'Subfields_of_physics'}
5961	{'Branches_of_biology'}
5962	{'Branches_of_biology'}
5963	{'Branches_of_biology'}
5964	{'Branches_of_biology'}
5965	{'Branches_of_biology'}
5966	{'Branches_of_biology'}
5967	{'Branches_of_biology'}
5968	{'Branches_of_biology'}
5969	{'Branches_of_biology'}
5970	{'Branches_of_biology'}
5971	{'Branches_of_biology'}
5972	{'Branches_of_biology'}
5973	{'Branches_of_biology'}
5974	{'Branches_of_biology'}
5975	{'Branches_of_biology'}
5976	{'Branches_of_biology'}
5977	{'Branches_of_biology'}
5978	{'Branches_of_biology'}
5979	{'Branches_of_biology'}
5980	{'Branches_of_biology'}
5981	{'Branches_of_biology'}
5982	{'Branches_of_biology'}
5983	{'Branches_of_biology'}
5984	{'Branches_of_biology'}
5985	{'Branches_of_biology'}
5986	{'Branches_of_biology'}
5987	{'Branches_of_biology'}
5988	{'Branches_of_biology'}
5989	{'Branches_of_biology'}
5990	{'Branches_of_biology'}
5991	{'Branches_of_biology'}
5992	{'Branches_of_biology'}
5993	{'Branches_of_biology'}
5994	{'Branches_of_biology'}
5995	{'Branches_of_biology'}
5996	{'Branches_of_biology'}
5997	{'Branches_of_biology'}
5998	{'Branches_of_biology'}
5999	{'Branches_of_biology'}
6000	{'Branches_of_biology'}
6001	{'Branches_of_biology'}
6002	{'Branches_of_biology'}
6003	{'Branches_of_biology'}
6004	{'Branches_of_biology'}
6005	{'Branches_of_biology'}
6006	{'Branches_of_biology'}
6007	{'Branches_of_biology'}
6008	{'Branches_of_biology'}
6009	{'Branches_of_biology'}
6010	{'Branches_of_biology'}
6011	{'Branches_of_biology'}
6012	{'Branches_of_biology'}
6013	{'Branches_of_biology'}
6014	{'Branches_of_biology'}
6015	{'Branches_of_biology'}
6016	{'Branches_of_biology'}
6017	{'Branches_of_biology'}
6018	{'Branches_of_biology'}
6019	{'Branches_of_biology'}
6020	{'Branches_of_biology'}
6021	{'Branches_of_biology'}
6022	{'Branches_of_biology'}
6023	{'Branches_of_biology'}
6024	{'Branches_of_biology', 'Fields_of_mathematics'}
6025	{'Branches_of_biology'}
6026	{'Branches_of_biology'}
6027	{'Branches_of_biology'}
6028	{'Branches_of_biology'}
6029	{'Branches_of_biology'}
6030	{'Subfields_of_physics'}
6031	{'Subfields_of_physics'}
6032	{'Subfields_of_physics'}
6033	{'Subfields_of_physics'}
6034	{'Subfields_of_physics'}
6035	{'Subfields_of_physics'}
6036	{'Subfields_of_physics'}
6037	{'Subfields_of_physics'}
6038	{'Subfields_of_physics'}
6039	{'Subfields_of_physics'}
6040	{'Subfields_of_physics'}
6041	{'Subfields_of_physics'}
6042	{'Subfields_of_physics'}
6043	{'Fields_of_mathematics'}
6044	{'Fields_of_mathematics'}
6045	{'Fields_of_mathematics'}
6046	{'Branches_of_biology'}
6047	{'Branches_of_biology'}
6048	{'Branches_of_biology'}
6049	{'Branches_of_biology'}
6050	{'Branches_of_biology'}
6051	{'Branches_of_biology'}
6052	{'Branches_of_biology'}
6053	{'Branches_of_biology'}
6054	{'Branches_of_biology'}
6055	{'Branches_of_biology'}
6056	{'Branches_of_biology'}
6057	{'Branches_of_biology'}
6058	{'Branches_of_biology'}
6059	{'Branches_of_biology'}
6060	{'Branches_of_biology'}
6061	{'Branches_of_biology'}
6062	{'Branches_of_biology'}
6063	{'Branches_of_biology'}
6064	{'Branches_of_biology'}
6065	{'Branches_of_biology'}
6066	{'Branches_of_biology'}
6067	{'Branches_of_biology'}
6068	{'Branches_of_biology'}
6069	{'Branches_of_biology'}
6070	{'Branches_of_biology'}
6071	{'Branches_of_biology'}
6072	{'Branches_of_biology'}
6073	{'Branches_of_biology'}
6074	{'Branches_of_biology'}
6075	{'Subfields_of_physics', 'Areas_of_computer_science'}
6076	{'Branches_of_biology'}
6077	{'Subfields_of_physics'}
6078	{'Subfields_of_physics'}
6079	{'Subfields_of_physics'}
6080	{'Subfields_of_physics'}
6081	{'Subfields_of_physics'}
6082	{'Subfields_of_physics'}
6083	{'Subfields_of_physics'}
6084	{'Subfields_of_physics'}
6085	{'Subfields_of_physics'}
6086	{'Subfields_of_physics'}
6087	{'Branches_of_biology'}
6088	{'Subfields_of_physics'}
6089	{'Branches_of_biology'}
6090	{'Branches_of_biology'}
6091	{'Branches_of_biology'}
6092	{'Branches_of_biology'}
6093	{'Branches_of_biology'}
6094	{'Branches_of_biology'}
6095	{'Branches_of_biology'}
6096	{'Branches_of_biology'}
6097	{'Branches_of_biology'}
6098	{'Branches_of_biology'}
6099	{'Branches_of_biology'}
6100	{'Branches_of_biology'}
6101	{'Areas_of_computer_science'}
6102	{'Branches_of_biology'}
6103	{'Branches_of_biology'}
6104	{'Branches_of_biology'}
6105	{'Branches_of_biology'}
6106	{'Branches_of_biology'}
6107	{'Branches_of_biology'}
6108	{'Branches_of_biology'}
6109	{'Branches_of_biology'}
6110	{'Branches_of_biology'}
6111	{'Branches_of_biology'}
6112	{'Subfields_of_physics'}
6113	{'Fields_of_mathematics'}
6114	{'Fields_of_mathematics'}
6115	{'Subfields_of_physics'}
6116	{'Subfields_of_physics'}
6117	{'Subfields_of_physics'}
6118	{'Subfields_of_physics'}
6119	{'Subfields_of_physics'}
6120	{'Fields_of_mathematics'}
6121	{'Fields_of_mathematics'}
6122	{'Fields_of_mathematics'}
6123	{'Fields_of_mathematics'}
6124	{'Fields_of_mathematics'}
6125	{'Fields_of_mathematics'}
6126	{'Fields_of_mathematics'}
6127	{'Fields_of_mathematics'}
6128	{'Fields_of_mathematics'}
6129	{'Fields_of_mathematics'}
6130	{'Fields_of_mathematics'}
6131	{'Fields_of_mathematics'}
6132	{'Fields_of_mathematics'}
6133	{'Fields_of_mathematics'}
6134	{'Fields_of_mathematics'}
6135	{'Fields_of_mathematics'}
6136	{'Fields_of_mathematics'}
6137	{'Fields_of_mathematics'}
6138	{'Fields_of_mathematics'}
6139	{'Fields_of_mathematics'}
6140	{'Fields_of_mathematics'}
6141	{'Fields_of_mathematics'}
6142	{'Fields_of_mathematics'}
6143	{'Subfields_of_physics'}
6144	{'Fields_of_mathematics'}
6145	{'Fields_of_mathematics'}
6146	{'Fields_of_mathematics'}
6147	{'Fields_of_mathematics'}
6148	{'Fields_of_mathematics'}
6149	{'Fields_of_mathematics'}
6150	{'Fields_of_mathematics'}
6151	{'Areas_of_computer_science'}
6152	{'Fields_of_mathematics'}
6153	{'Fields_of_mathematics'}
6154	{'Fields_of_mathematics'}
6155	{'Fields_of_mathematics'}
6156	{'Fields_of_mathematics'}
6157	{'Fields_of_mathematics'}
6158	{'Fields_of_mathematics'}
6159	{'Fields_of_mathematics'}
6160	{'Fields_of_mathematics'}
6161	{'Fields_of_mathematics'}
6162	{'Fields_of_mathematics'}
6163	{'Fields_of_mathematics'}
6164	{'Fields_of_mathematics'}
6165	{'Areas_of_computer_science'}
6166	{'Fields_of_mathematics'}
6167	{'Fields_of_mathematics'}
6168	{'Fields_of_mathematics'}
6169	{'Fields_of_mathematics'}
6170	{'Fields_of_mathematics'}
6171	{'Areas_of_computer_science'}
6172	{'Fields_of_mathematics'}
6173	{'Fields_of_mathematics'}
6174	{'Fields_of_mathematics'}
6175	{'Areas_of_computer_science'}
6176	{'Subfields_of_physics'}
6177	{'Subfields_of_physics'}
6178	{'Fields_of_mathematics'}
6179	{'Fields_of_mathematics'}
6180	{'Fields_of_mathematics'}
6181	{'Fields_of_mathematics'}
6182	{'Fields_of_mathematics'}
6183	{'Fields_of_mathematics'}
6184	{'Fields_of_mathematics'}
6185	{'Fields_of_mathematics'}
6186	{'Fields_of_mathematics'}
6187	{'Fields_of_mathematics'}
6188	{'Fields_of_mathematics'}
6189	{'Fields_of_mathematics'}
6190	{'Subfields_of_physics'}
6191	{'Fields_of_mathematics'}
6192	{'Fields_of_mathematics'}
6193	{'Fields_of_mathematics'}
6194	{'Fields_of_mathematics'}
6195	{'Areas_of_computer_science'}
6196	{'Fields_of_mathematics'}
6197	{'Fields_of_mathematics'}
6198	{'Areas_of_computer_science'}
6199	{'Fields_of_mathematics'}
6200	{'Areas_of_computer_science'}
6201	{'Areas_of_computer_science'}
6202	{'Fields_of_mathematics'}
6203	{'Fields_of_mathematics'}
6204	{'Areas_of_computer_science'}
6205	{'Areas_of_computer_science'}
6206	{'Areas_of_computer_science'}
6207	{'Areas_of_computer_science'}
6208	{'Areas_of_computer_science'}
6209	{'Areas_of_computer_science'}
6210	{'Areas_of_computer_science'}
6211	{'Areas_of_computer_science'}
6212	{'Areas_of_computer_science'}
6213	{'Areas_of_computer_science'}
6214	{'Areas_of_computer_science'}
6215	{'Areas_of_computer_science'}
6216	{'Areas_of_computer_science'}
6217	{'Areas_of_computer_science'}
6218	{'Areas_of_computer_science'}
6219	{'Areas_of_computer_science'}
6220	{'Areas_of_computer_science'}
6221	{'Areas_of_computer_science'}
6222	{'Areas_of_computer_science'}
6223	{'Areas_of_computer_science'}
6224	{'Areas_of_computer_science'}
6225	{'Areas_of_computer_science'}
6226	{'Areas_of_computer_science'}
6227	{'Branches_of_biology'}
6228	{'Subfields_of_physics'}
6229	{'Branches_of_biology'}
6230	{'Branches_of_biology'}
6231	{'Branches_of_biology'}
6232	{'Fields_of_mathematics'}
6233	{'Fields_of_mathematics'}
6234	{'Fields_of_mathematics'}
6235	{'Fields_of_mathematics'}
6236	{'Areas_of_computer_science'}
6237	{'Fields_of_mathematics'}
6238	{'Branches_of_biology'}
6239	{'Branches_of_biology'}
6240	{'Branches_of_biology'}
6241	{'Branches_of_biology'}
6242	{'Branches_of_biology'}
6243	{'Branches_of_biology'}
6244	{'Branches_of_biology'}
6245	{'Branches_of_biology'}
6246	{'Branches_of_biology'}
6247	{'Branches_of_biology'}
6248	{'Branches_of_biology'}
6249	{'Branches_of_biology'}
6250	{'Branches_of_biology'}
6251	{'Branches_of_biology'}
6252	{'Branches_of_biology'}
6253	{'Branches_of_biology'}
6254	{'Branches_of_biology'}
6255	{'Branches_of_biology'}
6256	{'Branches_of_biology'}
6257	{'Fields_of_mathematics'}
6258	{'Fields_of_mathematics'}
6259	{'Fields_of_mathematics'}
6260	{'Fields_of_mathematics'}
6261	{'Fields_of_mathematics'}
6262	{'Fields_of_mathematics'}
6263	{'Fields_of_mathematics'}
6264	{'Fields_of_mathematics'}
6265	{'Fields_of_mathematics'}
6266	{'Fields_of_mathematics'}
6267	{'Branches_of_biology'}
6268	{'Branches_of_biology'}
6269	{'Branches_of_biology'}
6270	{'Branches_of_biology'}
6271	{'Branches_of_biology'}
6272	{'Branches_of_biology'}
6273	{'Branches_of_biology'}
6274	{'Subfields_of_physics'}
6275	{'Branches_of_biology'}
6276	{'Branches_of_biology'}
6277	{'Branches_of_biology'}
6278	{'Branches_of_biology'}
6279	{'Subfields_of_physics'}
6280	{'Areas_of_computer_science'}
6281	{'Areas_of_computer_science'}
6282	{'Branches_of_biology'}
6283	{'Branches_of_biology'}
6284	{'Branches_of_biology'}
6285	{'Branches_of_biology'}
6286	{'Branches_of_biology'}
6287	{'Branches_of_biology'}
6288	{'Branches_of_biology'}
6289	{'Areas_of_computer_science'}
6290	{'Branches_of_biology'}
6291	{'Branches_of_biology'}
6292	{'Branches_of_biology'}
6293	{'Branches_of_biology'}
6294	{'Branches_of_biology'}
6295	{'Branches_of_biology'}
6296	{'Subfields_of_physics'}
6297	{'Subfields_of_physics'}
6298	{'Subfields_of_physics'}
6299	{'Subfields_of_physics'}
6300	{'Subfields_of_physics'}
6301	{'Subfields_of_physics'}
6302	{'Subfields_of_physics'}
6303	{'Subfields_of_physics'}
6304	{'Fields_of_mathematics'}
6305	{'Subfields_of_physics'}
6306	{'Branches_of_biology'}
6307	{'Branches_of_biology'}
6308	{'Branches_of_biology'}
6309	{'Branches_of_biology'}
6310	{'Fields_of_mathematics'}
6311	{'Branches_of_biology'}
6312	{'Branches_of_biology'}
6313	{'Branches_of_biology'}
6314	{'Branches_of_biology'}
6315	{'Branches_of_biology'}
6316	{'Branches_of_biology'}
6317	{'Branches_of_biology'}
6318	{'Branches_of_biology'}
6319	{'Branches_of_biology'}
6320	{'Subfields_of_physics'}
6321	{'Branches_of_biology'}
6322	{'Branches_of_biology'}
6323	{'Branches_of_biology'}
6324	{'Branches_of_biology'}
6325	{'Branches_of_biology'}
6326	{'Branches_of_biology'}
6327	{'Branches_of_biology'}
6328	{'Branches_of_biology'}
6329	{'Branches_of_biology'}
6330	{'Branches_of_biology'}
6331	{'Branches_of_biology'}
6332	{'Branches_of_biology'}
6333	{'Branches_of_biology'}
6334	{'Branches_of_biology'}
6335	{'Branches_of_biology'}
6336	{'Branches_of_biology'}
6337	{'Branches_of_biology'}
6338	{'Branches_of_biology'}
6339	{'Subfields_of_physics'}
6340	{'Branches_of_biology'}
6341	{'Branches_of_biology'}
6342	{'Branches_of_biology'}
6343	{'Branches_of_biology'}
6344	{'Branches_of_biology'}
6345	{'Branches_of_biology'}
6346	{'Branches_of_biology'}
6347	{'Branches_of_biology'}
6348	{'Subfields_of_physics'}
6349	{'Subfields_of_physics'}
6350	{'Branches_of_biology'}
6351	{'Subfields_of_physics'}
6352	{'Subfields_of_physics'}
6353	{'Subfields_of_physics'}
6354	{'Branches_of_biology'}
6355	{'Branches_of_biology'}
6356	{'Subfields_of_physics'}
6357	{'Subfields_of_physics'}
6358	{'Fields_of_mathematics'}
6359	{'Subfields_of_physics'}
6360	{'Fields_of_mathematics', 'Areas_of_computer_science'}
6361	{'Subfields_of_physics'}
6362	{'Subfields_of_physics'}
6363	{'Subfields_of_physics'}
6364	{'Fields_of_mathematics'}
6365	{'Subfields_of_physics'}
6366	{'Subfields_of_physics'}
6367	{'Subfields_of_physics'}
6368	{'Subfields_of_physics'}
6369	{'Branches_of_biology'}
6370	{'Branches_of_biology'}
6371	{'Branches_of_biology'}
6372	{'Branches_of_biology'}
6373	{'Branches_of_biology'}
6374	{'Branches_of_biology'}
6375	{'Subfields_of_physics'}
6376	{'Subfields_of_physics'}
6377	{'Subfields_of_physics'}
6378	{'Areas_of_computer_science'}
6379	{'Branches_of_biology'}
6380	{'Branches_of_biology'}
6381	{'Fields_of_mathematics'}
6382	{'Fields_of_mathematics'}
6383	{'Fields_of_mathematics'}
6384	{'Fields_of_mathematics'}
6385	{'Branches_of_biology'}
6386	{'Subfields_of_physics'}
6387	{'Subfields_of_physics'}
6388	{'Subfields_of_physics'}
6389	{'Branches_of_biology'}
6390	{'Branches_of_biology'}
6391	{'Branches_of_biology'}
6392	{'Branches_of_biology'}
6393	{'Branches_of_biology'}
6394	{'Branches_of_biology'}
6395	{'Branches_of_biology'}
6396	{'Branches_of_biology'}
6397	{'Branches_of_biology'}
6398	{'Branches_of_biology'}
6399	{'Branches_of_biology'}
6400	{'Branches_of_biology'}
6401	{'Branches_of_biology'}
6402	{'Branches_of_biology'}
6403	{'Branches_of_biology'}
6404	{'Branches_of_biology'}
6405	{'Areas_of_computer_science'}
6406	{'Branches_of_biology'}
6407	{'Branches_of_biology'}
6408	{'Branches_of_biology'}
6409	{'Branches_of_biology'}
6410	{'Fields_of_mathematics'}
6411	{'Subfields_of_physics', 'Areas_of_computer_science'}
6412	{'Subfields_of_physics'}
6413	{'Subfields_of_physics'}
6414	{'Subfields_of_physics'}
6415	{'Fields_of_mathematics'}
6416	{'Fields_of_mathematics'}
6417	{'Areas_of_computer_science'}
6418	{'Fields_of_mathematics'}
6419	{'Fields_of_mathematics'}
6420	{'Fields_of_mathematics'}
6421	{'Fields_of_mathematics'}
6422	{'Fields_of_mathematics'}
6423	{'Areas_of_computer_science'}
6424	{'Branches_of_biology'}
6425	{'Branches_of_biology'}
6426	{'Branches_of_biology'}
6427	{'Branches_of_biology'}
6428	{'Branches_of_biology'}
6429	{'Branches_of_biology'}
6430	{'Branches_of_biology'}
6431	{'Branches_of_biology'}
6432	{'Branches_of_biology'}
6433	{'Branches_of_biology'}
6434	{'Branches_of_biology'}
6435	{'Branches_of_biology'}
6436	{'Subfields_of_physics'}
6437	{'Subfields_of_physics'}
6438	{'Subfields_of_physics'}
6439	{'Branches_of_biology'}
